,Make,Model,Price (£),Mileage,Registration Year,Registration Month,Gearbox,Fuel Type,N of Owners
6615,Land,Rover Range Rover Evoque,26250,26133,2018,12,Automatic,Diesel,2
6616,Kia,Sportage,26250,16286,2019,9,Automatic,Petrol,4
6617,Land,Rover Discovery Sport,26250,43238,2018,7,Automatic,Diesel,3
6618,Mercedes-Benz,C Class,26300,50019,2019,3,Automatic,Petrol,1
6619,Mercedes-Benz,A Class,26300,5450,2019,7,Automatic,Petrol,1
6620,Audi,A6 Saloon,26300,21482,2019,5,Automatic,Diesel,n/a
6621,Jaguar,F-PACE,26300,32122,2018,5,Automatic,Diesel,3
6622,Toyota,Prius+,26300,18291,2019,9,Automatic,Hybrid,n/a
6623,Volkswagen,Golf,26300,27598,2018,4,Automatic,Petrol,2
6624,Toyota,RAV4,26350,69643,2019,10,Automatic,Hybrid,n/a
6625,Volkswagen,Golf,26350,26104,2019,11,Automatic,Petrol,2
6626,Volkswagen,Golf,26350,26104,2019,11,Automatic,Petrol,2
6627,Audi,TT,26350,9894,2019,3,Automatic,Petrol,1
6628,Mercedes-Benz,GLC Class,26400,28634,2019,6,Automatic,Diesel,1
6629,Land,Rover Discovery Sport,26350,58386,2017,3,Automatic,Diesel,2
6630,BMW,X2,26350,29418,2019,12,Automatic,Diesel,2
6631,Mini,Countryman,26400,38003,2019,11,Automatic,Diesel,n/a
6632,Ford,Kuga,26400,18479,2020,9,Automatic,Diesel,1
6633,Toyota,RAV4,26400,17552,2019,9,Automatic,Petrol,n/a
6634,BMW,2 Series,26400,8639,2019,7,Automatic,Petrol,1
6635,Volkswagen,Golf,26400,14242,2021,3,Automatic,Electric,n/a
6636,Kia,Niro,26450,20912,2022,3,Automatic,Hybrid,n/a
6637,Seat,Alhambra,26450,17535,2019,6,Manual,Diesel,1
6638,Skoda,Kodiaq,26450,44787,2020,9,Automatic,Petrol,1
6639,Honda,Civic,26450,24878,2017,11,Manual,Petrol,2
6640,BMW,X1,26450,16874,2020,7,Automatic,Petrol,1
6641,Hyundai,KONA,26450,8726,2022,1,Automatic,Electric,n/a
6642,Mitsubishi,Outlander,26500,29108,2019,11,Automatic,Plug-in hybrid,n/a
6643,Mercedes-Benz,A Class,26500,13926,2019,8,Automatic,Petrol,1
6644,Jaguar,F-PACE,26500,51223,2019,9,Automatic,Diesel,1
6645,Kia,Niro,26550,8462,2022,3,Automatic,Hybrid,n/a
6646,Audi,Q3,26550,47584,2019,5,Automatic,Petrol,1
6647,Mercedes-Benz,A Class,26550,23865,2019,4,Automatic,Petrol,1
6648,Peugeot,e-2008,26550,14214,2020,9,Automatic,Hybrid,n/a
6649,Mercedes-Benz,E Class,26550,28823,2018,6,Automatic,Diesel,1
6650,BMW,2 Series Gran Coupe,26550,14191,2021,9,Automatic,Petrol,1
6651,BMW,5 Series,26550,41285,2019,3,Automatic,Plug-in hybrid,n/a
6652,Hyundai,KONA,26550,1885,2022,1,Automatic,Electric,n/a
6653,Land,Rover Discovery Sport,26600,40208,2019,5,Manual,Diesel,1
6654,BMW,3 Series,26600,38110,2019,9,Automatic,Diesel,1
6655,BMW,1 Series,26600,22143,2018,6,Automatic,Petrol,1
6656,Kia,Stinger,26700,35394,2018,4,Automatic,Petrol,4
6657,Peugeot,3008,26650,15895,2020,12,Automatic,Petrol,1
6658,Mercedes-Benz,E Class,26650,13880,2018,11,Automatic,Diesel,1
6659,Kia,Stinger,26700,27022,2017,11,Automatic,Petrol,3
6660,Lexus,NX 300h,26700,28373,2018,3,Automatic,Hybrid,n/a
6661,Jaguar,F-PACE,26700,54882,2019,3,Automatic,Diesel,1
6662,BMW,3 Series,26700,35543,2019,9,Automatic,Diesel,1
6663,Land,Rover Range Rover Evoque,26700,31428,2019,1,Automatic,Diesel,1
6664,Mercedes-Benz,E Class,26700,26429,2019,10,Automatic,Petrol,1
6665,Audi,Q5,26700,34792,2017,4,Automatic,Diesel,2
6666,BMW,5 Series,26700,17086,2019,11,Automatic,Plug-in hybrid,n/a
6667,BMW,4 Series Gran Coupe,26750,30643,2017,9,Automatic,Diesel,3
6668,Kia,Stinger,26750,25857,2019,7,Automatic,Petrol,1
6669,Mercedes-Benz,C Class,26750,30162,2019,6,Automatic,Diesel,n/a
6670,BMW,4 Series Gran Coupe,26750,32984,2018,12,Automatic,Diesel,2
6671,Mercedes-Benz,C Class,26800,29077,2018,9,Automatic,Petrol,n/a
6672,Volvo,XC60,26800,26780,2018,11,Automatic,Diesel,1
6673,Kia,ProCeed,26800,12610,2022,3,Automatic,Petrol,1
6674,Jaguar,E-PACE,26800,53553,2019,3,Automatic,Petrol,1
6675,Toyota,Prius+,27050,8994,2019,9,Automatic,Hybrid,n/a
6676,Mazda,CX-30,26800,8740,2021,8,Automatic,Petrol,n/a
6677,Mercedes-Benz,C Class,26800,17063,2019,5,Automatic,Diesel,2
6678,Jaguar,E-PACE,26800,11956,2018,12,Automatic,Petrol,2
6679,Audi,TT,26850,19986,2019,8,Automatic,Petrol,3
6680,Peugeot,5008,26850,14458,2019,7,Manual,Diesel,1
6681,Jaguar,E-PACE,26850,12321,2020,1,Manual,Diesel,1
6682,Volkswagen,Tiguan,26850,10181,2021,2,Automatic,Petrol,2
6683,Audi,A3,26850,15588,2020,10,Automatic,Petrol,n/a
6684,Land,Rover Discovery Sport,26850,19621,2017,11,Automatic,Diesel,2
6685,BMW,3 Series,26850,24801,2019,6,Automatic,Petrol,2
6686,BMW,2 Series,26900,17540,2019,7,Automatic,Petrol,1
6687,Land,Rover Discovery Sport,26900,26879,2017,11,Automatic,Diesel,2
6688,Land,Rover Discovery Sport,26900,48170,2018,12,Automatic,Diesel,1
6689,BMW,X3,26950,42868,2018,11,Automatic,Diesel,1
6690,Ford,Edge,26950,23562,2019,3,Automatic,Diesel,2
6691,Mercedes-Benz,A Class,26950,3627,2022,3,Automatic,Petrol,1
6692,Mercedes-Benz,A Class,26950,5631,2020,8,Automatic,Petrol,1
6693,Audi,S5,26950,53849,2018,11,Automatic,Petrol,3
6694,Audi,Q5,27000,41767,2018,5,Automatic,Diesel,1
6695,Volkswagen,Sharan,27000,8247,2019,10,Automatic,Diesel,1
6696,Jaguar,F-PACE,27000,44258,2019,9,Automatic,Diesel,1
6697,Mercedes-Benz,C Class,27000,46968,2017,7,Automatic,Petrol,1
6698,Mitsubishi,Outlander,27050,21047,2019,12,Automatic,Plug-in hybrid,n/a
6699,BMW,5 Series,27050,56333,2019,11,Automatic,Petrol,2
6700,BMW,3 Series,27050,44666,2017,3,Automatic,Diesel,4
6701,Volkswagen,Tiguan Allspace,27050,50153,2019,7,Manual,Diesel,1
6702,Ford,Focus,27050,27945,2017,3,Manual,Petrol,3
6703,Volvo,XC60,27050,26095,2019,11,Automatic,Petrol,1
6704,Mercedes-Benz,E Class,27050,37998,2019,3,Automatic,Diesel,1
6705,Mercedes-Benz,CLA Class,27100,56313,2019,11,Automatic,Diesel,1
6706,Jaguar,F-PACE,27100,54957,2018,9,Automatic,Diesel,2
6707,Land,Rover Range Rover Evoque,27100,44196,2018,10,Automatic,Diesel,2
6708,Audi,TT,27100,10220,2019,7,Automatic,Petrol,3
6709,Vauxhall,Insignia,27100,125,2022,4,Automatic,Diesel,1
6710,Mercedes-Benz,GLC Class,27100,34944,2018,7,Automatic,Diesel,1
6711,Volvo,S60,27150,20788,2019,10,Automatic,Plug-in hybrid,n/a
6712,Mercedes-Benz,GLC Class,27150,37743,2018,9,Automatic,Petrol,2
6713,Volkswagen,Golf,27200,18131,2020,1,Automatic,Plug-in hybrid,n/a
6714,Land,Rover Range Rover Evoque,27200,27547,2018,12,Automatic,Diesel,1
6715,Audi,A6 Saloon,27200,16131,2019,3,Automatic,Diesel,n/a
6716,Mercedes-Benz,E Class,27200,32115,2019,1,Automatic,Petrol,1
6717,BMW,3 Series,27200,12762,2019,12,Automatic,Diesel,2
6718,BMW,3 Series,27200,17244,2019,9,Automatic,Petrol,1
6719,Volvo,V60,27200,20672,2019,12,Automatic,Petrol,2
6720,Toyota,Prius,27250,7826,2019,9,Automatic,Hybrid,n/a
6721,Mini,Hatch,27250,24289,2021,6,Automatic,Petrol,1
6722,Volvo,XC60,27250,36257,2018,12,Automatic,Diesel,1
6723,Toyota,Prius,27250,7521,2020,8,Automatic,Hybrid,n/a
6724,Land,Rover Range Rover Evoque,27250,36511,2018,9,Automatic,Diesel,3
6725,BMW,X3,27250,40756,2018,12,Automatic,Diesel,1
6726,Mercedes-Benz,A Class,27250,8213,2020,9,Automatic,Petrol,1
6727,Jeep,Compass,27250,630,2020,12,Automatic,Diesel,4
6728,Toyota,Prius+,27300,29918,2019,3,Automatic,Hybrid,n/a
6729,Land,Rover Discovery Sport,27300,30499,2018,3,Automatic,Diesel,2
6730,Ford,Focus,27300,12543,2016,4,Manual,Petrol,1
6731,Mitsubishi,Outlander,27300,9032,2020,3,Automatic,Hybrid,n/a
6732,Volkswagen,T-Roc,27300,9016,2021,5,Automatic,Petrol,2
6733,BMW,5 Series,27350,20539,2019,11,Automatic,Plug-in hybrid,n/a
6734,Volvo,XC60,27350,45845,2019,3,Automatic,Diesel,1
6735,Mercedes-Benz,E Class,27350,38030,2019,9,Automatic,Diesel,1
6736,Audi,A3,27350,18738,2021,9,Automatic,Petrol,n/a
6737,Ford,Focus,27350,20437,2016,10,Manual,Petrol,2
6738,Land,Rover Discovery Sport,27400,54208,2019,1,Automatic,Diesel,1
6739,Volvo,XC60,27400,35850,2019,6,Automatic,Diesel,2
6740,Peugeot,5008,27450,15409,2020,11,Manual,Petrol,1
6741,Kia,Sorento,27450,31638,2018,10,Automatic,Diesel,1
6742,Volkswagen,T-Roc,27700,5899,2022,1,Manual,Petrol,1
6743,BMW,3 Series,27450,24830,2017,5,Automatic,Petrol,1
6744,BMW,6 Series Gran Turismo,27300,31549,2018,4,Automatic,Diesel,2
6745,Jaguar,F-PACE,27450,37264,2018,7,Automatic,Diesel,2
6746,Fiat,500e,27500,1414,2021,11,Automatic,Electric,n/a
6747,Volkswagen,Tiguan,27500,31914,2019,4,Automatic,Diesel,3
6748,Toyota,Prius+,27500,12204,2019,4,Automatic,Hybrid,n/a
6749,BMW,X2,27500,13556,2019,11,Automatic,Diesel,1
6750,Land,Rover Discovery Sport,27550,32204,2018,9,Automatic,Diesel,2
6751,Mercedes-Benz,A Class,27600,18899,2020,10,Automatic,Plug-in hybrid,n/a
6752,Land,Rover Range Rover Evoque,27550,22201,2019,10,Manual,Diesel,2
6753,Mercedes-Benz,C Class,27600,24374,2018,4,Automatic,Petrol,2
6754,Audi,Q5,27600,40524,2017,12,Automatic,Diesel,2
6755,Toyota,C-HR,27400,7739,2020,6,Automatic,Hybrid,n/a
6756,Toyota,RAV4,27600,26411,2019,9,Automatic,Hybrid,n/a
6757,Land,Rover Discovery Sport,27600,36991,2019,3,Automatic,Diesel,3
6758,Toyota,Prius+,27600,8742,2019,9,Automatic,Petrol,n/a
6759,Volkswagen,Golf,27600,5909,2020,1,Automatic,Petrol,1
6760,BMW,3 Series,27600,19417,2020,12,Automatic,Petrol,3
6761,Jaguar,XJ,27650,23903,2018,4,Automatic,Diesel,3
6762,Hyundai,KONA,27650,75,2022,3,Automatic,Electric,n/a
6763,Hyundai,KONA,27650,75,2022,3,Automatic,Electric,n/a
6764,Volkswagen,Golf,27700,31537,2019,3,Automatic,Petrol,2
6765,Fiat,500e,27700,2270,2021,6,Automatic,Electric,n/a
6766,Mercedes-Benz,A Class,27700,11931,2020,3,Automatic,Diesel,2
6767,Mercedes-Benz,GLC Class,27700,43301,2018,9,Automatic,Petrol,1
6768,Volvo,XC40,27700,32727,2019,3,Automatic,Petrol,1
6769,Mercedes-Benz,A Class,27750,11635,2020,3,Automatic,Petrol,1
6770,Land,Rover Range Rover Evoque,27750,31094,2018,7,Automatic,Diesel,2
6771,Jaguar,F-PACE,27750,52135,2020,3,Automatic,Diesel,1
6772,Audi,A3,27750,17007,2021,9,Automatic,Petrol,n/a
6773,BMW,5 Series,27800,18057,2020,2,Automatic,Diesel,2
6774,Audi,Q3,27800,8955,2019,9,Automatic,Petrol,1
6775,Mercedes-Benz,C Class,27800,24171,2020,3,Automatic,Petrol,n/a
6776,Volvo,XC40,27800,10879,2020,10,Automatic,Diesel,2
6777,Toyota,RAV4,27800,62170,2019,5,Automatic,Hybrid,n/a
6778,Volvo,XC60,27850,38879,2019,11,Automatic,Petrol,1
6779,Mercedes-Benz,E Class,27850,27956,2018,12,Automatic,Diesel,3
6780,Land,Rover Discovery Sport,27900,14726,2018,11,Manual,Diesel,1
6781,BMW,5 Series,28200,16596,2019,3,Automatic,Plug-in hybrid,n/a
6782,Land,Rover Discovery Sport,27900,32753,2019,6,Automatic,Diesel,2
6783,BMW,3 Series,27900,16441,2019,4,Automatic,Petrol,1
6784,Jaguar,XJ,27950,31414,2018,4,Automatic,Diesel,2
6785,Mini,Hatch,27950,23472,2021,3,Automatic,Petrol,1
6786,BMW,3 Series,27950,33585,2019,3,Automatic,Petrol,3
6787,Land,Rover Discovery Sport,27850,35288,2019,4,Automatic,Diesel,1
6788,Jaguar,F-PACE,27950,39784,2019,9,Automatic,Diesel,1
6789,BMW,Z4,27950,21647,2020,3,Automatic,Petrol,2
6790,Land,Rover Discovery Sport,28000,31519,2018,10,Automatic,Diesel,1
6791,Audi,A6 Saloon,28000,11927,2019,7,Automatic,Diesel,n/a
6792,Lexus,ES 300h,28000,35359,2019,3,Automatic,Hybrid,n/a
6793,Mercedes-Benz,E Class,28000,13377,2019,4,Automatic,Diesel,1
6794,Toyota,RAV4,28000,22382,2019,11,Automatic,Hybrid,n/a
6795,Land,Rover Discovery Sport,28000,32608,2019,2,Automatic,Diesel,3
6796,BMW,2 Series Gran Coupe,28000,5319,2021,5,Automatic,Petrol,1
6797,Ford,Kuga,28000,5610,2021,4,Manual,Petrol,1
6798,Volkswagen,Tiguan,28050,25584,2018,11,Automatic,Diesel,1
6799,Toyota,RAV4,28050,34201,2019,9,Automatic,Hybrid,1
6800,Mercedes-Benz,E Class,28050,35235,2019,3,Automatic,Petrol,1
6801,Lexus,ES 300h,28050,24541,2019,3,Automatic,Hybrid,n/a
6802,Mercedes-Benz,E Class,28050,21565,2018,3,Automatic,Hybrid,n/a
6803,Land,Rover Range Rover Evoque,28100,38084,2018,3,Automatic,Diesel,3
6804,MG,MG ZS,28100,6531,2022,5,Automatic,Electric,n/a
6805,Suzuki,Jimny,28100,5623,2019,1,Manual,Petrol,2
6806,Mercedes-Benz,E Class,28100,44337,2019,3,Automatic,Petrol,3
6807,BMW,5 Series,28100,25725,2019,2,Automatic,Plug-in hybrid,n/a
6808,Audi,A6 Allroad,28100,50571,2018,3,Automatic,Diesel,2
6809,Volkswagen,Golf,28100,17745,2019,6,Automatic,Petrol,2
6810,BMW,5 Series,28100,44449,2017,11,Automatic,Petrol,1
6811,Audi,Q5,28100,22037,2019,10,Automatic,Diesel,1
6812,Volvo,XC60,28100,26404,2019,1,Automatic,Petrol,1
6813,Volkswagen,T-Roc,28100,6943,2021,11,Automatic,Petrol,1
6814,Mercedes-Benz,E Class,28100,25658,2018,12,Automatic,Diesel,2
6815,BMW,X2,28150,21729,2020,3,Automatic,Petrol,1
6816,Audi,Q5,28150,41917,2019,7,Automatic,Diesel,2
6817,Land,Rover Discovery Sport,28150,14759,2018,10,Automatic,Diesel,2
6818,Land,Rover Discovery Sport,28150,30736,2019,3,Automatic,Diesel,1
6819,Volvo,XC40,28150,10803,2019,11,Automatic,Petrol,1
6820,Land,Rover Discovery Sport,28200,38838,2019,4,Automatic,Diesel,1
6821,BMW,X3,28250,31808,2019,5,Automatic,Diesel,1
6822,Audi,Q3,28250,18424,2019,4,Automatic,Diesel,1
6823,Land,Rover Discovery Sport,28250,40282,2019,5,Automatic,Diesel,2
6824,Kia,Niro,28250,27442,2019,11,Automatic,Electric,n/a
6825,Mercedes-Benz,E Class,28300,17927,2019,5,Automatic,Petrol,1
6826,Volkswagen,Tiguan,28300,31136,2019,4,Automatic,Petrol,2
6827,Jaguar,E-PACE,28300,12267,2019,9,Automatic,Diesel,1
6828,Volvo,XC60,28300,21450,2019,12,Automatic,Petrol,2
6829,Mercedes-Benz,E Class,28300,17495,2019,3,Automatic,Diesel,2
6830,Mercedes-Benz,CLA Class,28300,21519,2019,8,Automatic,Petrol,3
6831,Volkswagen,Tiguan,28300,31059,2019,6,Automatic,Diesel,1
6832,Kia,Niro,28350,36184,2019,4,Automatic,Electric,n/a
6833,Volkswagen,Tiguan Allspace,28350,20629,2019,1,Automatic,Diesel,1
6834,Audi,Q3,28350,15801,2019,8,Automatic,Petrol,1
6835,Audi,A7,28350,13916,2016,4,Automatic,Petrol,1
6836,Volvo,XC40,28350,38556,2018,6,Automatic,Petrol,3
6837,Jaguar,F-PACE,28350,29621,2019,3,Automatic,Diesel,2
6838,Audi,A3,28350,20038,2021,9,Automatic,Petrol,n/a
6839,MG,MG HS,28350,713,2022,3,Automatic,Petrol,n/a
6840,Volkswagen,Tiguan,28250,34519,2020,6,Automatic,Petrol,2
6841,Land,Rover Discovery Sport,28450,29161,2018,9,Automatic,Diesel,2
6842,Audi,Q3,28450,33538,2019,6,Automatic,Petrol,1
6843,Mercedes-Benz,E Class,28450,44693,2019,4,Automatic,Diesel,n/a
6844,Audi,Q5,28450,25044,2018,4,Automatic,Petrol,1
6845,Volkswagen,Tiguan,28450,16608,2020,9,Automatic,Diesel,1
6846,Jeep,Grand Cherokee,28450,35906,2018,3,Automatic,Diesel,3
6847,MG,MG HS,28500,9223,2022,3,Automatic,Plug-in hybrid,n/a
6848,Audi,Q2,28500,14533,2020,3,Automatic,Petrol,2
6849,BMW,3 Series,28500,24422,2019,10,Automatic,Plug-in hybrid,n/a
6850,Audi,Q5,28500,28746,2018,3,Automatic,Diesel,2
6851,Audi,Q3,28550,19910,2019,8,Automatic,Diesel,1
6852,Toyota,Prius+,28550,12292,2020,7,Automatic,Hybrid,n/a
6853,Jaguar,F-PACE,28600,31768,2019,9,Automatic,Diesel,1
6854,Mercedes-Benz,A Class,28600,27254,2019,4,Automatic,Petrol,2
6855,Skoda,Kodiaq,28650,19488,2020,10,Automatic,Petrol,1
6856,Land,Rover Range Rover Evoque,28650,18368,2018,9,Automatic,Diesel,1
6857,Volvo,XC40,28650,20080,2020,6,Automatic,Petrol,3
6858,Volkswagen,Golf,28700,29249,2021,3,Automatic,Diesel,4
6859,Land,Rover Discovery Sport,28700,34459,2019,4,Automatic,Diesel,1
6860,BMW,X3,28700,33899,2018,12,Automatic,Diesel,1
6861,Hyundai,i30,28750,3124,2021,4,Manual,Petrol,2
6862,Audi,S3,28750,26372,2019,11,Automatic,Petrol,1
6863,Land,Rover Range Rover Velar,28750,78246,2018,10,Automatic,Diesel,2
6864,Mercedes-Benz,GLC Class,28750,22791,2019,11,Automatic,Diesel,1
6865,Audi,A4 Avant,28800,43906,2020,8,Automatic,Petrol,n/a
6866,Land,Rover Range Rover Evoque,28800,40002,2019,10,Manual,Diesel,1
6867,Toyota,Prius+,28800,29232,2020,9,Automatic,Hybrid,n/a
6868,Volkswagen,T-Roc,28800,12578,2021,11,Automatic,Petrol,1
6869,Audi,TT,28800,16649,2020,10,Automatic,Petrol,2
6870,MG,MG HS,28800,1184,2022,4,Automatic,Plug-in hybrid,n/a
6871,Land,Rover Discovery Sport,28850,37533,2018,11,Automatic,Diesel,1
6872,Mercedes-Benz,E Class,28850,21864,2019,9,Automatic,Diesel,1
6873,Mercedes-Benz,E Class,28850,33179,2019,9,Automatic,Diesel,1
6874,Peugeot,5008,28850,22253,2020,6,Automatic,Petrol,1
6875,Kia,Sorento,28850,14715,2018,11,Automatic,Diesel,2
6876,Audi,Q3,28900,9462,2021,1,Manual,Petrol,1
6877,Mercedes-Benz,E Class,28900,41458,2018,9,Automatic,Diesel,1
6878,Audi,A6 Saloon,28900,6570,2020,11,Automatic,Petrol,n/a
6879,Hyundai,TUCSON,28900,26285,2022,1,Automatic,Hybrid,n/a
6880,Mercedes-Benz,GLC Class,28900,29990,2019,11,Automatic,Diesel,1
6881,Mercedes-Benz,E Class,28900,17789,2019,3,Automatic,Petrol,1
6882,Audi,S3,28950,13789,2019,1,Automatic,Petrol,1
6883,Jaguar,F-PACE,28950,27962,2019,3,Automatic,Diesel,1
6884,Mercedes-Benz,GLC Class,28950,37609,2018,1,Automatic,Diesel,1
6885,BMW,X3,28950,27295,2019,5,Automatic,Diesel,2
6886,Hyundai,KONA,28950,3448,2022,3,Automatic,Electric,n/a
6887,Volkswagen,Tiguan,29000,33203,2020,8,Automatic,Petrol,1
6888,Land,Rover Discovery Sport,29000,25384,2018,11,Automatic,Diesel,2
6889,Land,Rover Discovery Sport,29000,23800,2018,9,Automatic,Diesel,1
6890,Mercedes-Benz,E Class,29000,39065,2019,9,Automatic,Diesel,1
6891,Mercedes-Benz,GLC Class,29000,24333,2019,11,Automatic,Diesel,1
6892,Mercedes-Benz,E Class,29000,26144,2018,6,Automatic,Diesel,2
6893,Mercedes-Benz,E Class,29050,22372,2019,5,Automatic,Diesel,2
6894,Land,Rover Discovery Sport,29050,24505,2019,3,Automatic,Diesel,1
6895,Mercedes-Benz,GLC Class,29050,30582,2018,6,Automatic,Diesel,1
6896,Audi,S4,29050,28644,2018,6,Automatic,Petrol,2
6897,BMW,3 Series,29100,36739,2019,11,Automatic,Plug-in hybrid,n/a
6898,Lexus,NX 300h,29350,39392,2018,3,Automatic,Hybrid,n/a
6899,Mini,Clubman,29150,16955,2020,3,Automatic,Petrol,1
6900,BMW,X3,29100,43167,2018,11,Automatic,Diesel,1
6901,Jaguar,F-PACE,29100,40418,2018,10,Automatic,Diesel,2
6902,Toyota,RAV4,29100,45149,2019,9,Automatic,Hybrid,n/a
6903,Audi,A5,29100,9023,2019,11,Automatic,Petrol,1
6904,Mercedes-Benz,E Class,29150,22407,2019,6,Automatic,Diesel,1
6905,Toyota,Prius+,29150,15947,2020,8,Automatic,Hybrid,n/a
6906,Ford,Focus,29150,27504,2017,3,Manual,Petrol,4
6907,Lexus,RC 300h,29150,18934,2019,6,Automatic,Hybrid,n/a
6908,Land,Rover Range Rover Evoque,29200,15664,2019,11,Manual,Diesel,1
6909,Volvo,XC40,29200,17676,2019,7,Automatic,Petrol,1
6910,Mercedes-Benz,GLC Class,29200,33238,2018,1,Automatic,Diesel,3
6911,BMW,X3,29200,18326,2019,5,Automatic,Diesel,1
6912,Mercedes-Benz,E Class,29200,9027,2019,9,Automatic,Diesel,1
6913,BMW,3 Series,29250,35166,2019,11,Automatic,Diesel,n/a
6914,Audi,Q5,29250,26581,2019,1,Automatic,Diesel,1
6915,Hyundai,i30,29250,10213,2021,11,Automatic,Petrol,1
6916,Audi,A3,29250,16451,2021,9,Automatic,Petrol,n/a
6917,Jaguar,F-PACE,29250,29141,2016,9,Automatic,Petrol,2
6918,Volkswagen,Tiguan,29250,11831,2020,1,Automatic,Diesel,3
6919,Land,Rover Discovery Sport,29300,41159,2019,5,Automatic,Diesel,2
6920,Mercedes-Benz,GLC Class,29300,17142,2019,3,Automatic,Petrol,1
6921,Mercedes-Benz,GLC Class,29300,32350,2019,11,Automatic,Diesel,2
6922,Mercedes-Benz,C Class,29350,23075,2018,12,Automatic,Petrol,2
6923,Mercedes-Benz,E Class,29400,42114,2019,9,Automatic,Diesel,1
6924,Mercedes-Benz,GLC Class,29400,15512,2019,10,Automatic,Diesel,1
6925,Land,Rover Discovery Sport,29400,20067,2018,11,Automatic,Diesel,1
6926,Mini,Countryman,29400,13407,2020,7,Automatic,Plug-in hybrid,n/a
6927,Land,Rover Range Rover Evoque,29450,20054,2020,9,Manual,Diesel,n/a
6928,Land,Rover Range Rover Evoque,29450,21751,2020,7,Manual,Diesel,n/a
6929,Audi,A6 Saloon,29500,26457,2020,6,Automatic,Petrol,2
6930,Toyota,RAV4,29800,42944,2020,3,Automatic,Hybrid,n/a
6931,Mercedes-Benz,E Class,29550,28850,2019,5,Automatic,Diesel,2
6932,Audi,Q3,29600,21047,2020,10,Manual,Petrol,1
6933,Audi,Q5,29600,31469,2019,8,Automatic,Diesel,1
6934,Land,Rover Range Rover Evoque,29600,52386,2018,5,Automatic,Petrol,2
6935,Land,Rover Discovery Sport,29650,9789,2018,9,Automatic,Diesel,1
6936,Jaguar,F-PACE,29650,30678,2018,12,Automatic,Diesel,1
6937,Volvo,V90,29650,61959,2019,12,Automatic,Plug-in hybrid,n/a
6938,Mercedes-Benz,GLC Class,29650,25802,2019,6,Automatic,Diesel,2
6939,Volkswagen,Golf,29700,14520,2020,10,Automatic,Petrol,4
6940,BMW,3 Series,29700,5760,2020,1,Automatic,Petrol,3
6941,Volvo,V60 Cross Country,29750,28844,2020,2,Automatic,Petrol,2
6942,Mercedes-Benz,E Class,29850,21970,2019,10,Automatic,Plug-in hybrid,n/a
6943,BMW,i3,29750,2234,2022,1,Automatic,Electric,n/a
6944,BMW,X3,29750,22924,2019,5,Automatic,Diesel,1
6945,Toyota,RAV4,29800,42864,2019,11,Automatic,Hybrid,n/a
6946,Mercedes-Benz,E Class,29800,52833,2019,9,Automatic,Diesel,1
6947,BMW,Z4,29800,14608,2019,5,Automatic,Petrol,1
6948,Jaguar,F-PACE,29800,27054,2018,12,Automatic,Petrol,1
6949,Mercedes-Benz,GLC Class,29750,29067,2019,8,Automatic,Diesel,1
6950,BMW,X3,29800,27333,2018,11,Automatic,Diesel,2
6951,Toyota,C-HR,29850,7319,2021,11,Automatic,Hybrid,n/a
6952,Audi,A4,29900,1229,2021,4,Automatic,Petrol,n/a
6953,Audi,A4,29900,1314,2021,4,Automatic,Petrol,n/a
6954,Toyota,RAV4,29900,26060,2019,7,Automatic,Hybrid,n/a
6955,Mercedes-Benz,E Class,29900,39344,2019,3,Automatic,Diesel,1
6956,Mercedes-Benz,C Class,29950,37779,2019,7,Automatic,Petrol,1
6957,Jaguar,F-PACE,29950,33447,2019,9,Automatic,Diesel,1
6958,Audi,A6 Avant,29950,26472,2019,8,Automatic,Diesel,n/a
6959,BMW,3 Series,29950,17496,2020,2,Automatic,Diesel,2
6960,Land,Rover Range Rover Evoque,30000,32968,2020,2,Manual,Diesel,n/a
6961,Mercedes-Benz,E Class,30000,16653,2019,9,Automatic,Diesel,1
6962,Land,Rover Range Rover Evoque,29750,24607,2017,11,Automatic,Petrol,1
6963,Mercedes-Benz,E Class,30000,26567,2019,9,Automatic,Diesel,2
6964,Volvo,XC60,30050,20731,2019,12,Automatic,Petrol,1
6965,Audi,A3,30050,19099,2021,10,Automatic,Petrol,n/a
6966,Mercedes-Benz,E Class,30050,23505,2019,9,Automatic,Diesel,1
6967,BMW,X5,30050,38154,2017,10,Automatic,Hybrid,n/a
6968,Land,Rover Range Rover Evoque,30050,24789,2018,11,Automatic,Petrol,2
6969,Volvo,XC40,30100,7357,2020,9,Automatic,Petrol,n/a
6970,Mercedes-Benz,S Class,30150,44647,2016,9,Automatic,Diesel,3
6971,BMW,X3,30150,12812,2018,11,Automatic,Diesel,1
6972,BMW,X3,30150,35699,2018,11,Automatic,Diesel,2
6973,Volkswagen,T-Roc,30200,11441,2021,12,Automatic,Petrol,1
6974,Mercedes-Benz,GLC Class,30200,44756,2019,9,Automatic,Diesel,1
6975,Mercedes-Benz,C Class,30250,14190,2021,1,Automatic,Diesel,1
6976,Mercedes-Benz,GLC Class,30300,16586,2019,9,Automatic,Diesel,2
6977,BMW,3 Series,30300,16143,2020,2,Automatic,Plug-in hybrid,n/a
6978,Ford,Mustang,30300,8004,2016,11,Automatic,Petrol,3
6979,BMW,1 Series,30350,6855,2020,2,Automatic,Petrol,1
6980,Audi,A3,30350,1564,2022,3,Automatic,Petrol,n/a
